MovieID	IDSubtitleFile	MovieName	MovieYear	SeriesSeason	SubHearingImpaired
1096212	1957558465	Abashed	2014	0	1
1096224	1957464310	Badland Doves	2021	0	1
1096227	1957464728	Christmas Again	2021	0	0
1096254	1957464398	Mo Amer: Mohammed in Texas	2021	0	1
1096260	1957464511	Mickey and Minnie Wish Upon a Christmas	2021	0	1
1096378	1957465403	The Female Hustler	2021	0	1
1096382	1957465410	My Favorite Christmas Melody	2021	0	1
1096387	1957465438	Admissions	2011	0	1
1097920	1957467673	Christmas Movie Magic	2021	0	0
1098039	1957468295	A Clusterfunke Christmas	2021	0	1
1098105	1957469884	Sister Swap: A Hometown Holiday	2021	0	1
1098106	1957481426	Sister Swap: Christmas in the City	2021	0	0
1098355	1957470967	Christmas Comes Twice	2020	0	1
1098532	1957471445	American Refugee	2021	0	1
1098537	1957471541	The Last Son	2021	0	1
1098539	1957471579	Agnes	2021	0	1
1098541	1957522463	Death of a Telemarketer	2020	0	0
1098542	1957911826	Furry Little Christmas	2021	0	0
1098543	1957471631	Back to the Outback	2021	0	1
1098566	1957472540	Famous	2021	0	1
1098710	1957472718	Fortress	2021	0	1
1098757	1957620579	Checkered Ninja 2	2021	0	0
1099054	1957475065	Voodoo Virus	2021	0	0
1099365	1957476416	The Miss OTB Scandal	2021	0	1
1099759	1957621421	Silent Victim	1993	0	1
1099888	1957479243	Wild Game	2021	0	1
1100032	1957480220	The Scary of Sixty-First	2021	0	1
1100992	1957483441	I Live Alone	2021	0	1
1100993	1957483443	By the Grace of...	2021	0	1
1100995	1957483447	Sorry	2021	0	0
1101003	1957483563	Expulsion	2017	0	1
1101018	1957483652	Christopher Titus: Born with a Defect	2017	0	0
1101039	1957484071	Bottled Up	2013	0	1
1101040	1957512799	Jim Gaffigan: Comedy Monster	2021	0	0
1101122	1957484367	Under the Christmas Tree	2021	0	0
1101326	1957486665	Kirk Franklin's A Gospel Christmas	2021	0	1
1101344	1957486788	Yearly Departed	2021	0	0
1101469	1957487223	A Flintstone Family Christmas	1993	0	0
1101531	1957488003	Cranberry Christmas	2008	0	1
1101600	1957627466	The Northman	2022	0	0
1101644	1957488395	Oyler	2015	0	0
1101645	1957488396	First Christmas	2020	0	0
1101646	1957488404	Christmas Comes Home	2020	0	0
1101661	1957542924	I Want You Back	2022	0	1
1101685	1957488868	Married to It	1991	0	1
1101705	1957642410	The Survivor	2021	0	1
1101831	1957525556	Last Looks	2021	0	1
1101866	1957490022	Death to 2021	2021	0	0
1101874	1957495360	Fatal Beauty	2019	0	1
1102019	1957490977	The Great and Terrible Day of the Lord	2020	0	1
1102021	1957500233	American Siege	2021	0	1
1102022	1957491000	An Exquisite Meal	2020	0	1
1102023	1957491005	The Seance	2021	0	1
1102024	1957491007	Who is Amos Otis?	2020	0	1
1102487	1957649944	Sonic the Hedgehog 2	2022	0	0
1102488	1957628501	Fantastic Beasts: The Secrets of Dumbledore	2022	0	0
1102715	1957493326	Hilda and the Mountain King	2021	0	1
1102761	1957493381	Song & Story: Amazing Grace	2021	0	1
1103782	1957499738	For Their Own Good	1993	0	1
1103783	1957499743	Scattered Dreams	1993	0	1
1105073	1957506021	Fugitive Rage	1996	0	0
1105074	1957506024	The Assault	1998	0	0
1105082	1957506281	Fatal Memories	1992	0	1
1105083	1957506286	Cries Unheard: The Donna Yaklich Story	1994	0	1
1105090	1957506329	Into My Heart	1998	0	0
1105091	1957506331	A Mother's Testimony	2001	0	1
1105092	1957506335	A World of Worlds: Rise of the King	2021	0	1
1105153	1957507865	The Wedding Veil	2022	0	1
1105296	1957507878	I, Challenger	2021	0	1
1105297	1957507880	Stroke of Luck	2022	0	1
1105298	1957507882	Never Alone	2022	0	1
1105300	1957507887	Amityville Uprising	2022	0	1
1105303	1957592811	Jackass Forever	2022	0	1
1105458	1957632869	We're All Going to the World's Fair	2021	0	1
1105491	1957508833	I Am Mortal	2021	0	1
1105588	1957509900	Next Stop, Christmas	2021	0	0
1105827	1957551535	Pursuit	2022	0	1
1105828	1957510394	Brazen	2022	0	0
1105864	1957510689	A Sort of Homecoming	2015	0	0
1105865	1957510694	Dear Best Friend	2021	0	0
1106608	1957513030	Kill the Monsters	2018	0	1
1106653	1957513034	The Lost Treasure	2022	0	1
1106675	1957513130	Tales of a Fifth Grade Robin Hood	2021	0	1
1106998	1957515679	Unlisted Owner	2013	0	0
1107045	1957518334	The Last Thing Mary Saw	2021	0	1
1107345	1957517811	Great Plains	2016	0	1
1107396	1957518107	An Act of Love	2015	0	0
1107406	1957518275	The Royal Treatment	2022	0	1
1107504	1957518479	Lena's Complicated Machine	2015	0	0
1107576	1957550335	Fistful of Vengeance	2022	0	1
1107603	1957518936	Phony	2022	0	1
1107631	1957519212	The Hunting	2021	0	1
1107972	1957520621	Last Radio Call	2022	0	1
1107974	1957567614	Fresh	2022	0	1
1107975	1957710719	Watcher	2022	0	1
1108050	1957521326	Guys Reading Poems	2016	0	0
1109153	1957523517	Found Wandering Lost	2022	0	1
1109169	1957523874	Popovich: Road to Hollywood	2021	0	1
1109361	1957524799	Aziz Ansari: Nightclub Comedian	2022	0	1
1109366	1957810828	Emily the Criminal	2022	0	1
1109368	1957524126	Treasure Chest of Horrors II	2013	0	0
1109371	1957528745	Murina	2021	0	0
1109525	1958066977	The Wedding March	2016	0	0
1109572	1957525288	FP3: Escape from Bako	2021	0	1
1109674	1957709349	Cha Cha Real Smooth	2022	0	1
1109678	1957609710	Alice	2022	0	1
1109788	1957526756	The Millennial	2020	0	0
1109985	1957527508	In the Forest	2022	0	1
1110041	1957527569	Damon's Revenge	2022	0	1
1110042	1957527573	Dracula: The Original Living Vampire	2022	0	1
1110059	1957527629	Home Team	2022	0	1
1110279	1957529829	Evil at the Door	2022	0	1
1110283	1957528957	Lotawana	2022	0	1
1110370	1957529435	Catwoman: Hunted	2022	0	1
1111250	1957535047	Ghosts of the Ozarks	2021	0	0
1111258	1957534982	If She Screams	2021	0	1
1111784	1957557880	Curious George: Cape Ahoy	2021	0	0
1113396	1957538769	Shabbat Dinner	2012	0	0
1113619	1957539536	Vampfather	2022	0	1
1113626	1954135882	House of Lies Live	2013	0	0
1113650	1957539945	Unborn	2022	0	1
1113681	1957540281	Oklahoma Mon Amour	2021	0	0
1113682	1957540284	Legacy of Love	2021	0	1
1113692	1957717424	Flux Gourmet	2022	0	1
1113815	1957540480	Super Turnt	2022	0	1
1113816	1957540482	Student Body	2022	0	1
1113884	1957540769	Mass Ave	2021	0	0
1113906	1957540853	Just Swipe	2021	0	1
1113929	1957924073	Hellblazers	2022	0	0
1113953	1957541105	Easy Like Water	2012	0	0
1114554	1957750598	Shut In	2022	0	1
1115018	1957559643	No Exit	2022	0	1
1115121	1957546961	And After All	2013	0	0
1115122	1957546965	Asternauts	2012	0	0
1115134	1957547094	Lone	2014	0	0
1115136	1957547097	Harmony from the Heart	2022	0	0
1115150	1957547459	Ali Wong: Don Wong	2022	0	0
1115178	1957547217	Along Came Wanda	2021	0	1
1115187	1958017088	A Man Called Otto	2022	0	1
1115415	1957548354	Seize the Night	2022	0	1
1115432	1957548520	AI Love You	2022	0	0
1116684	1957565072	One Bad Habit	2022	0	1
1116686	1957565069	Hawks Ridge	2020	0	1
1116817	1957554882	The Linda McCartney Story	2000	0	1
1116872	1957555405	Gasoline Alley	2022	0	1
1116966	1957555752	The Wedding Veil Legacy	2022	0	0
1118804	1957558938	Hellbender	2021	0	1
1118870	1957558993	Chelsea Handler: Evolution	2020	0	0
1118947	1957559728	Family Squares	2022	0	1
1118948	1957559739	Big Gold Brick	2022	0	1
1118962	1957559916	Tyler Perry's A Madea Homecoming	2022	0	1
1119012	1957566470	The Weekend Away	2022	0	1
1119017	1957567674	The Changed	2021	0	1
1119018	1957567297	A Day to Die	2022	0	1
1119022	1957586572	Rescued by Ruby	2022	0	1
1119023	1957589128	Cheaper by the Dozen	2022	0	0
1119024	1957612677	Umma	2022	0	1
1119035	1957588527	Windfall	2022	0	1
1119036	1957620529	X	2022	0	1
1119037	1957647029	The Bad Guys	2022	0	1
1119038	1957603925	Moonshot	2022	0	1
1119039	1957620942	The Cellar	2022	0	1
1119040	1957666900	Everything Everywhere All at Once	2022	0	1
1119041	1957596404	The Greatest Inheritance	2022	0	1
1119045	1957560035	Seasons of Love	1999	0	1
1120147	1957563713	When I'm Done Dying	2020	0	0
1120294	1957563958	Hell is Empty	2021	0	1
1120373	1957564068	The Guardians of Justice (Will Save You!)	2022	0	0
1120415	1957564768	Dicen	2011	0	0
1121028	1957566842	Evidence of Harm	2015	0	0
1121183	1957568149	Old Goats	2011	0	0
1121299	1957568965	The Box in the Basement	2021	0	1
1121300	1957568968	Octopus Pot	2022	0	1
1121305	1957569119	The Limbic Region	1996	0	1
1121306	1957569123	Dan Turner, Hollywood Detective	1990	0	1
1121307	1957569135	Tomcat Angels	1991	0	1
1122059	1957616119	Stolen by Their Father	2022	0	1
1122241	1957571464	Moses Storm: Trash White	2022	0	1
1122323	1957572464	Guardian Angel	2014	0	1
1122591	1957573224	Standing on Fishes	1999	0	1
1124202	1957581516	Feeling Butterflies	2022	0	0
1124230	1957581725	Turn Around	2007	0	0
1124231	1957581730	The Penny Promise	2001	0	0
1124257	1957814049	Danger! Danger!	2021	0	0
1124309	1957583256	You're Gonna Miss Me	2017	0	1
1124310	1957583257	A Little Inside	1999	0	0
1124311	1957583258	Leaving Limbo	2013	0	0
1124631	1956455833	Epilogue: The Punchline	2019	0	1
1124643	1957585107	Joshua's Heart	1990	0	1
1124646	1957585113	Michael Landon, the Father I Knew	1999	0	1
1124647	1957585117	Boris and Natasha	1992	0	1
1124654	1957585239	Cadia: The World Within	2019	0	0
1124670	1957585343	Manifest Evil	2022	0	1
1124753	1957586019	Space Daze	2005	0	1
1124787	1957586147	The M Word	2014	0	1
1124788	1957586149	Virgin High	1991	0	0
1124800	1957586228	For the Love of Aaron	1994	0	1
1124803	1957586235	From Rags to Reuben	2011	0	1
1124821	1957586311	Leading Ladies	2010	0	1
1124822	1957586313	Aaron... Albeit a Sex Hero	2009	0	1
1124826	1957586332	Madeline: Lost in Paris	1999	0	0
1125056	1957588470	The Hater	2022	0	1
1125057	1957588472	Tethered	2022	0	1
1125122	1957640185	7 Days	2021	0	1
1125123	1957605244	Boon	2022	0	1
1125124	1957605360	The Bubble	2022	0	1
1125127	1957605230	The Nameless Days	2022	0	1
1125128	1957965602	High Expectations	2022	0	0
1125130	1957612730	As They Made Us	2022	0	1
1125131	1957617291	Father of Flies	2021	0	1
1125132	1957683860	Father Stu	2022	0	1
1125134	1957651844	Along for the Ride	2022	0	1
1125135	1957643762	Unplugging	2022	0	1
1125136	1957648096	Black Site	2022	0	1
1125137	1957699454	Downton Abbey: A New Era	2022	0	1
1125138	1957763432	Mrs. Harris Goes to Paris	2022	0	0
1125185	1957589297	Poly People	2020	0	1
1125186	1957589300	Pinsky	2017	0	1
1125188	1957589319	Market Value	2017	0	1
1125189	1957589326	Alex & Jaime	2017	0	1
1125190	1957589328	New Queer Visions: Lust in Translation	2016	0	1
1125192	1957589332	My Little Friend	2011	0	1
1125193	1957589335	The Boy with the Sun in His Eyes	2009	0	1
1125198	1957589343	The Gospel According to Bart	2015	0	1
1125215	1957589464	S&M Sally	2015	0	0
1125216	1957589503	Red Scream Vampyres	2009	0	0
1125221	1957589757	Escaping Freedom	2020	0	1
1125222	1957589805	Coming of Age	2001	0	1
1125225	1957589883	Subways	2014	0	1
1125286	1957590618	Summerland	2020	0	1
1125288	1957590633	Sensitivity Training	2016	0	1
1125289	1957590634	Ekaj	2015	0	1
1125290	1957590641	Bullied	2005	0	1
1125335	1957591115	bwoy	2016	0	1
1125352	1957591142	Naz & Maalik	2015	0	1
1125541	1957668342	Memory	2022	0	1
1125543	1957591699	Our Dream Wedding	2021	0	0
1125559	1957754007	Elvis	2022	0	0
1125560	1957698133	Hustle	2022	0	1
1125855	1957593480	Win a Trip to Browntown!	2022	0	1
1125861	1957593489	Walk With Me	2021	0	1
1125881	1957601100	Jeff Foxworthy: The Good Old Days	2022	0	1
1125882	1957593695	Roommates	1994	0	1
1125884	1957593733	Not in My Family	1993	0	1
1125887	1957593738	Love's Deadly Triangle: The Texas Cadet Murder	1997	0	1
1125893	1957593749	A Husband, a Wife and a Lover	1996	0	1
1125894	1957593751	Stolen Innocence	1995	0	1
1125895	1957593753	One of Her Own	1994	0	1
1125898	1957593762	A Father for Brittany	1998	0	1
1125899	1957593770	A Tale of Two Bunnies	2000	0	1
1125900	1957593771	Angel in Training	1999	0	1
1125904	1957593778	Leave of Absence	1994	0	1
1125905	1957593779	Angel Flight Down	1996	0	1
1125906	1957593783	Race Against Time: The Search for Sarah	1996	0	1
1125907	1957593787	Train Quest	2001	0	1
1125909	1957593790	Side Streets	1998	0	1
1125910	1957593792	A Marriage of Convenience	1998	0	1
1125912	1957593798	The Killer Eye	1999	0	1
1125913	1957593800	Deadly Family Secrets	1995	0	1
1125918	1957593817	Death in Small Doses	1995	0	1
1125922	1957593821	Getting Gotti	1994	0	1
1125924	1957593831	What Ever Happened to Baby Jane?	1991	0	1
1125925	1957593833	False Arrest	1991	0	1
1125939	1957593836	Cagney & Lacey: True Convictions	1996	0	1
1125941	1957593843	Breaking Through	1996	0	1
1125946	1957593868	Passionata	1992	0	1
1125948	1957593872	Between Love and Honor	1995	0	1
1125949	1957593877	Marilyn and Me	1991	0	1
1125957	1957593894	Josh Kirby: Time Warrior! Chap. 2: The Human Pets	1995	0	0
1125960	1957593899	Lancelot: Guardian of Time	1997	0	1
1125961	1957593900	The Happiest Place on Earth	2015	0	1
1125962	1957593904	The Night Never Sleeps	2012	0	1
1125964	1957593910	To Save the Children	1994	0	1
1125966	1957593915	Angel on Abbey Street	1999	0	1
1125968	1957593919	Last Ride	2001	0	1
1125969	1957593920	Every Woman's Dream	1996	0	1
1125972	1957593921	For Now	2017	0	1
1125973	1957593922	Josh Kirby: Time Warrior! Chap. 5: Journey to the Magic Cavern	1996	0	1
1125974	1957593929	Mother of the Bride	1993	0	1
1125977	1957593945	Princess in Love	1996	0	1
1125978	1957593947	The Entertainers	1991	0	1
1125980	1957593955	Joseph's Gift	1999	0	1
1125982	1957593968	The Midas Touch	1997	0	1
1125983	1957593973	Above All Things	2018	0	1
1125986	1957593977	The Lord Protector	1996	0	1
1125987	1957593978	Stormswept	1995	0	1
1125988	1957593980	No Clothes	2012	0	0
1125989	1957593983	Russian Holiday	1993	0	1
1125990	1957593987	Teenage Space Vampires	1999	0	1
1125991	1957593999	Jack Reed: Death and Vengeance	1996	0	1
1125993	1957594032	Miami Models	1994	0	1
1125995	1957594084	Justice in a Small Town	1994	0	1
1125997	1957594115	Father & Son: Dangerous Relations	1993	0	1
1126008	1957594160	The Broken Ones	2017	0	1
1126012	1957594177	Send No Flowers	2013	0	1
1126013	1957594186	Totem	1999	0	1
1126014	1957594191	Whose Daughter Is She?	1995	0	1
1126015	1957594195	Micro Mini Kids	2001	0	0
1126016	1957594210	Cagney & Lacey: The View Through the Glass Ceiling	1995	0	1
1126021	1957594230	The Boy with the X-Ray Eyes	1999	0	1
1126024	1957594241	After the Sun Fell	2016	0	1
1126025	1957594242	Good Cops, Bad Cops	1990	0	1
1126029	1957594255	Talk to Me	1996	0	1
1126031	1957594266	Johnny Mysto: Boy Wizard	1997	0	1
1126032	1957594270	The St. Tammany Miracle	1994	0	1
1126067	1957594285	Task Force 2001	2000	0	1
1126068	1957594287	Josh Kirby: Time Warrior! Chap. 3: Trapped on Toyworld	1995	0	1
1126069	1957594290	The Switch	1993	0	1
1126072	1957594297	America Adrift	2016	0	1
1126075	1957594304	Josh Kirby: Time Warrior! Chap. 6: Last Battle for the Universe	1996	0	1
1126076	1957594305	Dragonworld: The Legend Continues	1999	0	1
1126078	1957594312	Echo	1997	0	1
1126079	1957594314	Excalibur Kid	1999	0	1
1126080	1957594317	Josh Kirby: Time Warrior! Chap. 4: Eggs from 70 Million B.C.	1995	0	1
1126083	1957594326	Witchouse II: Blood Coven	2000	0	1
1126084	1957594327	Witchouse	1999	0	1
1126085	1957594331	Witchouse 3: Demon Fire	2001	0	1
1126087	1957594346	End of the Icon	1995	0	1
1126089	1957594360	Intergalactic Swingers	2013	0	1
1126091	1957594362	Femalien: Cosmic Crush	2020	0	1
1126093	1957594368	The Girl from B.I.K.I.N.I.	2007	0	1
1126094	1957594371	Bikini Hotel	1997	0	1
1126096	1957594373	Bikini a Go Go	2004	0	1
1126097	1957594384	Petticoat Planet	1996	0	1
1126098	1957594387	Teenage Cavegirl	2004	0	1
1126099	1957594388	Wild Spirit	2003	0	1
1126100	1957594392	Indecent Affairs of a Housewife	2019	0	1
1126101	1957594394	Girl with the Sex-Ray Eyes	2007	0	1
1126102	1957594396	Paranormal Sexperiments	2016	0	1
1126105	1957594397	Lady Chatterley's Daughter	2011	0	1
1126217	1957594564	The Whooper Returns	2021	0	1
1126398	1957595435	Swamp Ape	2017	0	1
1126399	1957595436	Apollyon - The Black Awakening	2021	0	1
1126400	1957778819	Where the Crawdads Sing	2022	0	1
1126538	1957596331	Topside	2020	0	1
1126539	1957596397	A Place We Go To	2018	0	1
1126682	1957597087	Firstness	2021	0	1
1126793	1957597569	Without Ward	2022	0	1
1126837	1957742237	Notre-Dame on Fire	2022	0	0
1126847	1957597774	The Sleep	2022	0	1
1126869	1957597931	Happy New Year Tijuana	2018	0	0
1126874	1957598037	The Weekend	1999	0	1
1126881	1957598103	The Outfit	1993	0	1
1126902	1957598185	Party Girl	1995	0	1
1126915	1957598233	Escanaba in da Moonlight	2001	0	1
1126923	1957598279	Grizzly Mountain	1995	0	1
1126924	1957598280	Walking Thunder	1995	0	1
1126925	1957598281	Sons of Jeremiah Johnson	2013	0	1
1126928	1957598286	Second Chances	1998	0	1
1126929	1957598288	Red	2020	0	0
1126931	1957598294	Moonshine Highway	1996	0	1
1126932	1957598297	Highway 395	2000	0	1
1126940	1957598349	Death Riders	1994	0	1
1126969	1957598481	From the Mixed-Up Files of Mrs. Basil E. Frankweiler	1995	0	1
1127061	1957599047	Virtual Girl 2: Virtual Vegas	2001	0	1
1127062	1957599048	Amy Fisher: My Story	1992	0	1
1127109	1957599616	Camelot	1998	0	1
1127119	1957599697	Colorz of Rage	1999	0	1
1127123	1957599774	Lies He Told	1997	0	1
1127125	1957599779	A Loss of Innocence	1996	0	1
1127132	1957599830	The Misery Brothers	1995	0	1
1127486	1957601587	Mike Epps: Indiana Mike	2022	0	0
1127487	1957601554	8 Winds	2021	0	1
1127488	1957640177	Hostile Territory	2022	0	1
1127489	1957612707	Agent Game	2022	0	1
1127539	1957602018	Assignment Berlin	1998	0	1
1127561	1957602099	August the First	2007	0	1
1127880	1957603950	Night's End	2022	0	1
1127901	1957605098	The Rideshare Killer	2022	0	0
1127944	1957604407	Into His Arms	1999	0	1
1127949	1957604574	The Delicate Art of the Rifle	1996	0	1
1127950	1957604591	The Bible and Gun Club	1996	0	1
1128009	1957604832	Mommy	1995	0	1
1128016	1957604901	South Beach	1993	0	1
1128017	1957604902	Deadly Rhapsody	2001	0	1
1128513	1957607802	Follower	2022	0	1
1128525	1957607918	Brie's Bake Off Challenge	2022	0	0
1128595	1957608216	Color-Blinded	1998	0	1
1128938	1957610123	My Mother, the Spy	2000	0	1
1128939	1957610126	Love Is Strange	1999	0	1
1128941	1957610128	Invisible Child	1999	0	1
1129994	1957613343	Clowns in the Woods	2021	0	1
1130102	1957613857	Of Murder and Memory	2008	0	0
1130127	1957767476	Thirteen Lives	2022	0	1
1131072	1957617595	Wildest Dreams	1990	0	1
1131135	1957617834	Prime Target	1991	0	1
1131136	1957617836	Vegas High Stakes	1996	0	1
1131137	1957617837	Heaven or Vegas	1998	0	1
1131138	1957617841	A Mother's Revenge	1993	0	1
1131139	1957617853	Burnzy's Last Call	2022	0	1
1131142	1957617880	Power Slide	1990	0	1
1131145	1957617884	Unconditional Love	1999	0	1
1131148	1957617910	A Walk in the Park	1999	0	1
1131149	1957617912	Humanoids from Atlantis	1992	0	1
1131151	1957617928	Kickboxing Academy	1997	0	1
1131152	1957617943	The Lovemaster	1997	0	1
1131154	1957617948	The Criminal Mind	1993	0	1
1131155	1957617950	Across the Moon	1994	0	1
1131157	1957617953	Gangsta Grrlz	1998	0	1
1131159	1957617956	Murder at My Door	1996	0	1
1131160	1957617958	Kick of Death	1997	0	1
1131162	1957617963	Without Consent	1994	0	1
1131163	1957617964	Another Pair of Aces: Three of a Kind	1991	0	1
1131164	1957617971	Gangstaz	1996	0	1
1131165	1957617974	Boy Meets Girl	1998	0	1
1131167	1957617987	Consequences	1995	0	1
1131168	1957617991	Cahoots	1999	0	1
1131169	1957617994	Characters	1993	0	1
1131170	1957617999	A Bucket of Blood	1995	0	1
1131172	1957618014	Winslow the Christmas Bear	1996	0	1
1131174	1957618018	Armed for Action	1992	0	1
1131177	1957618032	Sexual Healing	1993	0	1
1131179	1957618044	You Must Remember This	1992	0	1
1131180	1957618047	Sweet 15	1990	0	1
1131181	1957618052	The Atomic Space Bug	1999	0	1
1131183	1957618063	Final Equinox	1995	0	1
1131184	1957618073	Nothin' 2 Lose	2000	0	1
1131185	1957618076	Dogstar	1997	0	1
1131186	1957618081	Welcome Says the Angel	1996	0	1
1131188	1957618086	Ninja Zombie	1992	0	1
1131189	1957618089	The Girl with the Hungry Eyes	1995	0	1
1131192	1957618114	The Pawn	1999	0	1
1131193	1957618128	The Return of Hunter: Everyone Walks in L.A.	1995	0	1
1131203	1957618180	Shadow Zone: The Undead Express	1996	0	1
1131204	1957618182	Talisman	1998	0	1
1131205	1957618184	Lucinda's Spell	1998	0	1
1131214	1957618193	Black Spring Break: The Movie	1998	0	1
1131220	1957618198	Little Shots of Happiness	1997	0	1
1131225	1957618208	Mommy's Day	1997	0	1
1131226	1957618211	Loser	1996	0	1
1131229	1957618261	Life After Sex	1992	0	1
1131231	1957618269	Dr. Benderfax	1997	0	1
1131232	1957618278	A Walton Wedding	1995	0	1
1131233	1957618280	Thieves Quartet	1993	0	1
1131242	1957618284	Jack-O	1995	0	1
1131243	1957618286	Jacklight	1995	0	1
1131244	1957618289	Personal Vendetta	1995	0	1
1131245	1957618383	The Legend of Dolemite	1994	0	1
1131246	1957618388	Beyond Fear	1993	0	1
1131247	1957618392	Bad Manners	1997	0	1
1131253	1957618406	Zombie Army	1991	0	1
1131256	1957618410	Spacejacked	1997	0	1
1131325	1957618426	Kid Cop	1996	0	1
1131328	1957618438	Lucy and Desi: A Home Movie	1993	0	1
1131345	1957618439	The Pickle	1993	0	1
1131363	1957618523	American Reject	2022	0	1
1131367	1957618536	Never Better	2022	0	1
1131381	1957618750	The Creature Cases	2022	0	0
1131386	1957618910	In the Woods	1999	0	1
1131389	1957618919	People Like Us	1990	0	1
1131390	1957618922	Love and Lies	1990	0	1
1131391	1957618928	Equal Impact	1995	0	1
1131408	1957618956	The Opera Lover	1999	0	1
1131431	1957619310	Hawk's Vengeance	1996	0	1
1131449	1957619409	The Homecoming	1996	0	1
1131453	1957619612	Danger Zone III: Steel Horse War	1990	0	1
1131456	1957619638	A Woman, Her Men, and Her Futon	1992	0	1
1131457	1957619640	A Brother's Kiss	1997	0	1
1131458	1957619642	Power Play	1994	0	1
1131459	1957619646	Distant Justice	1992	0	1
1131460	1957619650	Condition Red	1995	0	1
1131463	1957619673	House of the Damned	1996	0	1
1131466	1957619679	Sins of the Mother	1991	0	1
1131471	1957619704	Alone in the Woods	1996	0	1
1131473	1957619721	Repeat Performance	1996	0	1
1131474	1957619723	Silk Hope	1999	0	1
1131475	1957619724	Come the Morning	1993	0	1
1131476	1957619726	The Haunting of Hell House	1999	0	1
1131477	1957619733	Santa and Pete	1999	0	1
1131478	1957619749	Children of the Bride	1990	0	1
1131488	1957619800	When Husbands Cheat	1998	0	1
1131490	1957619820	The Fatal Image	1990	0	1
1131491	1957619825	My Brother's War	1997	0	1
1131492	1957619827	Beyond the Call of Duty	1992	0	1
1131493	1957619830	Raiders of the Sun	1992	0	1
1131494	1957619835	The Last Great Ride	2000	0	1
1131495	1957619839	Invisible Mom II	1999	0	1
1131496	1957619841	Kill Zone	1993	0	1
1131500	1957619870	The Doorman	1999	0	1
1131502	1957619873	Color Me Perfect	1996	0	1
1131503	1957619876	Final Shot: The Hank Gathers Story	1992	0	1
1131504	1957895825	Trevor Noah Presents Josh Johnson: # (Hashtag)	2021	0	1
1131506	1957619883	Exiled in America	1992	0	1
1131508	1957619891	Complex World	1991	0	1
1131510	1957619894	Dark Dreams	1993	0	1
1131511	1957619896	Magic in the Mirror	1996	0	1
1131518	1957619968	The Lost World	1992	0	1
1131519	1957620010	Marching Out of Time	1993	0	1
1131520	1957620011	Monkey Business	1998	0	1
1131522	1957620013	Irving II: The Revenge	2020	0	1
1131523	1957620015	The Revenger	1990	0	1
1131524	1957620016	Presumed Guilty	1991	0	1
1131526	1957620018	The Dangerous	1995	0	1
1131527	1957620020	Pressure Point	1997	0	1
1131528	1957620023	True Friends	1998	0	1
1131529	1957620027	Maximum Revenge	1998	0	1
1131530	1957620035	Naturally Bad	1995	0	1
1131533	1957620054	Reggie's Prayer	1996	0	1
1131540	1957620058	The First Stone	1993	0	1
1131543	1957620067	The Werewolf Reborn!	1998	0	1
1131544	1957620068	Young Blood, Fresh Meat	1995	0	1
1131545	1957620069	Forget Me Never	1999	0	1
1131546	1957620071	David's Mother	1994	0	1
1131549	1957620075	No One Could Protect Her	1996	0	1
1131550	1957620076	Hudson River Blues	1997	0	1
1131553	1957620079	Flat Out	1999	0	1
1131554	1957620080	Down Will Come Baby	1999	0	1
1131555	1957620081	Scrapple	1998	0	1
1131556	1957620087	Red Line	1995	0	1
1131562	1957620099	The World's Oldest Living Bridesmaid	1990	0	1
1131665	1957620496	Miracle on the Mountain: The Kincaid Family Story	2000	0	1
1131666	1957620501	Holiday in Your Heart	1997	0	1
1131667	1957620533	Sacrifice of the White Goddess	1995	0	1
1131674	1957620569	See Jane Run	1995	0	1
1131675	1957620571	Man of the Century	1999	0	1
1131676	1957620578	Frankenstein Reborn!	1998	0	1
1131703	1957620797	My Name Is Jonah	2014	0	0
1131705	1957620813	In the Lake of the Woods	1996	0	1
1131707	1957620830	Take My Advice: The Ann and Abby Story	1999	0	1
1131708	1957620831	The Care and Handling of Roses	1996	0	1
1131709	1957620834	If You Believe	1999	0	1
1131727	1957620848	Closer to Home	1995	0	1
1131729	1957620849	Fire in the Dark	1991	0	1
1131731	1957620853	One More Mountain	1994	0	1
1131737	1957620875	Invisible Dad	1998	0	1
1131738	1957620876	My Ghost Dog	1997	0	1
1131749	1957620952	Rough Draft	1998	0	1
1131750	1957620957	Street Hunter	1990	0	1
1131753	1957620970	P.U.N.K.S.	1999	0	1
1131754	1957620982	Merlin's Shop of Mystical Wonders	1996	0	1
1131758	1957621004	Treehouse Hostage	1999	0	1
1131761	1957621013	The Corndog Man	1999	0	1
1131764	1957621049	Apartheid Slave-Women's Justice	1997	0	1
1131776	1957621098	Guinevere	1994	0	1
1131812	1957621298	Valentine's Day	1998	0	1
1131835	1957621337	Savage Harvest	1994	0	1
1131836	1957621351	Savage Harvest 2: October Blood	2006	0	1
1131837	1957621355	Entertaining Angels: The Dorothy Day Story	1996	0	1
1131841	1957621362	Jake Lassiter: Justice on the Bayou	1995	0	1
1131843	1957621373	Challenger	1990	0	1
1131845	1957621375	Coyotes	1999	0	1
1131846	1957621377	Invisible: The Chronicles of Benjamin Knight	1993	0	1
1131851	1957621406	Instant Karma	1990	0	1
1131958	1957621969	Room 203	2022	0	1
1132839	1957627563	Behind the Mask	1999	0	1
1132871	1957628041	Have You Seen My Son	1996	0	1
1133116	1957881861	Shoot First: A Cop's Vengeance	1991	0	1
